"cruise"	"ship"	"ship_code"	"sample_number"	"time_UTC"	"latitude_degrees_north"	"longitude_degrees_east"	"start_temperature_degC"	"start_salinity_psu"	"start_wind_speed_knots"	"start_wind_direction_degrees"	"start_pump_speed_M3PerMin"	"stop_time_UTC"	"stop_latitude_degrees_north"	"stop_longitude_degrees_east"	"stop_temperature_degC"	"stop_salinity_psu"	"stop_wind_speed_knots"	"stop_wind_direction_degrees"	"stop_pump_speed_m3PerMin"	"sardine_eggs_count"	"anchovy_eggs_count"	"jack_mackerel_eggs_count"	"hake_eggs_count"	"squid_eggs_count"	"other_fish_eggs_count"	"comments"	"resorted"	"DateTime"	"YYYY"	"MM"	"DateEdit"	"AnchSard"	"Sard"	"Anch"	"SardAnch"
"3408"	199803	"DAVID STARR JORDAN"	"JD"	753	1998-03-01 04:41:40	34.0231	-120.4768	14.181	32.726	20.97	327.4913	0.64	1998-03-01 04:43:11	34.023	-120.4773	14.194	32.719	20.82	330.8977	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 04:41:40	1998	"03"	"1998-03-01"	38441	0	0	0
"3409"	199806	"DAVID STARR JORDAN"	"JD"	753	1998-06-21 15:35:14	34.0085	-120.4283	13.959	33.316	11.32	302.8942	0.64	1998-06-21 15:45:39	34.0069	-120.4113	14.031	33.313	10.78	311.8873	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-21 15:35:14	1998	"06"	"1998-06-21"	38441	0	0	0
"3410"	199806	"DAVID STARR JORDAN"	"JD"	754	1998-06-21 15:45:39	34.0069	-120.4113	14.031	33.313	10.78	311.8873	0.64	1998-06-21 15:55:15	34.005	-120.3947	13.974	33.315	10.87	315.0703	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-21 15:45:39	1998	"06"	"1998-06-21"	38441	0	0	0
"3411"	199803	"DAVID STARR JORDAN"	"JD"	754	1998-03-01 08:56:21	34.5072	-120.5986	13.837	32.879	5.86	341.713	0.64	1998-03-01 09:01:09	34.5085	-120.5989	13.837	32.882	5.85	319.9326	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 08:56:21	1998	"03"	"1998-03-01"	38441	0	0	0
"3412"	199803	"DAVID STARR JORDAN"	"JD"	755	1998-03-01 09:13:28	34.5081	-120.6078	13.872	32.881	8.77	319.3869	0.64	1998-03-01 09:16:26	34.5079	-120.6079	13.877	32.88	8.17	326.0763	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 09:13:28	1998	"03"	"1998-03-01"	38441	0	0	0
"3413"	199806	"DAVID STARR JORDAN"	"JD"	755	1998-06-21 15:55:15	34.005	-120.3947	13.974	33.315	10.87	315.0703	0.64	1998-06-21 16:01:51	34.0037	-120.3833	13.896	33.338	13.01	311.9823	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-21 15:55:15	1998	"06"	"1998-06-21"	38441	0	0	0
"3414"	199803	"DAVID STARR JORDAN"	"JD"	756	1998-03-01 09:28:59	34.5094	-120.6189	13.952	32.871	8.88	337.4836	0.64	1998-03-01 09:33:24	34.5088	-120.6192	13.955	32.871	8.55	326.4425	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 09:28:59	1998	"03"	"1998-03-01"	38441	0	0	0
"3415"	199806	"DAVID STARR JORDAN"	"JD"	756	1998-06-21 16:01:51	34.0037	-120.3833	13.896	33.338	13.01	311.9823	0.64	1998-06-21 16:10:25	34.0019	-120.3685	13.888	33.29	11.62	305.8926	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-21 16:01:51	1998	"06"	"1998-06-21"	38441	0	0	0
"3416"	199803	"DAVID STARR JORDAN"	"JD"	757	1998-03-01 09:46:08	34.5132	-120.6281	13.98	32.865	13.52	327.3977	0.64	1998-03-01 09:49:22	34.5129	-120.6284	13.976	32.868	10.66	326.9009	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 09:46:08	1998	"03"	"1998-03-01"	38441	0	0	0
"3417"	199806	"DAVID STARR JORDAN"	"JD"	757	1998-06-21 16:10:25	34.0019	-120.3685	13.888	33.29	11.62	305.8926	0.64	1998-06-21 16:20:25	34.0002	-120.3523	13.533	33.314	12.49	289.5556	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-21 16:10:25	1998	"06"	"1998-06-21"	38441	0	0	0
"3418"	199803	"DAVID STARR JORDAN"	"JD"	758	1998-03-01 10:04:25	34.5138	-120.6376	13.968	32.867	12.57	329.9406	0.64	1998-03-01 10:07:45	34.5133	-120.638	13.976	32.864	8.88	332.9326	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 10:04:25	1998	"03"	"1998-03-01"	38441	0	0	0
"3419"	199806	"DAVID STARR JORDAN"	"JD"	758	1998-06-21 16:20:25	34.0002	-120.3523	13.533	33.314	12.49	289.5556	0.64	1998-06-21 16:30:25	33.9982	-120.3357	13.325	33.41	10.52	300.8225	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-21 16:20:25	1998	"06"	"1998-06-21"	38441	0	0	0
"3420"	199803	"DAVID STARR JORDAN"	"JD"	759	1998-03-01 10:33:59	34.5262	-120.6667	13.415	32.949	8.36	338.7704	0.64	1998-03-01 10:37:18	34.5257	-120.6676	13.34	32.965	10.02	344.9547	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 10:33:59	1998	"03"	"1998-03-01"	38441	0	0	0
"3421"	199806	"DAVID STARR JORDAN"	"JD"	759	1998-06-21 16:30:25	33.9982	-120.3357	13.325	33.41	10.52	300.8225	0.64	1998-06-21 16:40:31	33.9967	-120.3185	13.693	33.332	12.18	318.5518	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-21 16:30:25	1998	"06"	"1998-06-21"	38441	0	0	0
"3422"	199806	"DAVID STARR JORDAN"	"JD"	760	1998-06-21 16:40:31	33.9967	-120.3185	13.693	33.332	12.18	318.5518	0.64	1998-06-21 16:50:15	33.9947	-120.3016	14.202	33.231	14.3	321.8516	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-21 16:40:31	1998	"06"	"1998-06-21"	38441	0	0	0
"3423"	199803	"DAVID STARR JORDAN"	"JD"	760	1998-03-01 10:50:13	34.5328	-120.6744	13.268	32.964	10.48	352.9192	0.64	1998-03-01 10:53:25	34.5325	-120.6754	13.277	32.962	10.68	357.893	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 10:50:13	1998	"03"	"1998-03-01"	38441	0	0	0
"3424"	199803	"DAVID STARR JORDAN"	"JD"	761	1998-03-01 11:07:07	34.5379	-120.6805	13.05	32.927	11.35	358.2886	0.64	1998-03-01 11:11:19	34.5379	-120.6811	13.011	32.902	11.41	358.5757	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 11:07:07	1998	"03"	"1998-03-01"	38441	0	0	0
"3425"	199806	"DAVID STARR JORDAN"	"JD"	761	1998-06-21 16:50:15	33.9947	-120.3016	14.202	33.231	14.3	321.8516	0.64	1998-06-21 17:00:18	33.9926	-120.2842	15.24	33.254	12.61	336.2757	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-21 16:50:15	1998	"06"	"1998-06-21"	38441	0	0	0
"3426"	199806	"DAVID STARR JORDAN"	"JD"	762	1998-06-21 17:00:18	33.9926	-120.2842	15.24	33.254	12.61	336.2757	0.64	1998-06-21 17:10:14	33.9828	-120.2805	15.275	33.219	8.28	349.3828	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-21 17:00:18	1998	"06"	"1998-06-21"	38441	0	0	0
"3427"	199803	"DAVID STARR JORDAN"	"JD"	762	1998-03-01 11:25:33	34.5443	-120.6869	13.058	32.821	10.54	6.1829	0.64	1998-03-01 11:28:54	34.5443	-120.6872	13.053	32.824	11.56	359.1363	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 11:25:33	1998	"03"	"1998-03-01"	38441	0	0	0
"3428"	199806	"DAVID STARR JORDAN"	"JD"	763	1998-06-21 17:10:14	33.9828	-120.2805	15.275	33.219	8.28	349.3828	0.64	1998-06-21 17:20:14	33.9854	-120.2949	15.216	33.263	12.01	322.0022	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-21 17:10:14	1998	"06"	"1998-06-21"	38441	0	0	0
"3429"	199803	"DAVID STARR JORDAN"	"JD"	763	1998-03-01 11:52:14	34.549	-120.6939	13.043	32.593	10.77	10.891	0.64	1998-03-01 11:54:38	34.5493	-120.6934	13.029	32.546	11.01	8.7725	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 11:52:14	1998	"03"	"1998-03-01"	38441	0	0	0
"3430"	199806	"DAVID STARR JORDAN"	"JD"	764	1998-06-21 17:20:14	33.9854	-120.2949	15.216	33.263	12.01	322.0022	0.64	1998-06-21 17:30:14	33.9873	-120.3119	14.319	33.451	12.69	318.0149	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-21 17:20:14	1998	"06"	"1998-06-21"	38441	0	0	0
"3431"	199803	"DAVID STARR JORDAN"	"JD"	764	1998-03-01 12:01:11	34.5491	-120.693	13.055	32.594	10.19	17.9647	0.64	1998-03-01 12:04:24	34.5488	-120.693	13.057	32.596	11.43	14.0522	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 12:01:11	1998	"03"	"1998-03-01"	38441	0	0	0
"3432"	199803	"DAVID STARR JORDAN"	"JD"	765	1998-03-01 12:40:46	34.5861	-120.6984	13.069	32.144	9.43	23.1679	0.64	1998-03-01 12:44:14	34.5858	-120.6984	13.28	32.326	8.76	26.2023	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 12:40:46	1998	"03"	"1998-03-01"	38441	0	0	0
"3433"	199806	"DAVID STARR JORDAN"	"JD"	765	1998-06-21 17:30:14	33.9873	-120.3119	14.319	33.451	12.69	318.0149	0.64	1998-06-21 17:40:14	33.9893	-120.329	14.077	33.328	12.31	316.7484	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-21 17:30:14	1998	"06"	"1998-06-21"	38441	0	0	0
"3434"	199803	"DAVID STARR JORDAN"	"JD"	766	1998-03-01 13:00:01	34.5952	-120.697	13.119	32.067	9.12	22.5593	0.64	1998-03-01 13:02:08	34.5951	-120.697	13.126	32.049	8.17	20.6655	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 13:00:01	1998	"03"	"1998-03-01"	38441	0	0	0
"3435"	199806	"DAVID STARR JORDAN"	"JD"	766	1998-06-21 17:40:14	33.9893	-120.329	14.077	33.328	12.31	316.7484	0.64	1998-06-21 17:50:14	33.9911	-120.3463	14.156	33.303	14.16	298.5406	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-21 17:40:14	1998	"06"	"1998-06-21"	38441	0	0	0
"3436"	199806	"DAVID STARR JORDAN"	"JD"	767	1998-06-21 17:50:14	33.9911	-120.3463	14.156	33.303	14.16	298.5406	0.64	1998-06-21 18:00:14	33.9931	-120.3635	14.302	33.31	13.34	296.2251	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-21 17:50:14	1998	"06"	"1998-06-21"	38441	0	0	0
"3437"	199803	"DAVID STARR JORDAN"	"JD"	767	1998-03-01 13:17:42	34.6039	-120.6948	13.077	31.956	7.69	17.484	0.64	1998-03-01 13:19:54	34.6038	-120.6947	13.074	31.974	7.37	18.5739	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 13:17:42	1998	"03"	"1998-03-01"	38441	0	0	0
"3438"	199803	"DAVID STARR JORDAN"	"JD"	768	1998-03-01 13:35:56	34.6123	-120.693	13.094	32.009	7.72	19.3127	0.64	1998-03-01 13:38:10	34.6124	-120.6931	13.114	32.003	4.54	27.289	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 13:35:56	1998	"03"	"1998-03-01"	38441	0	0	0
"3439"	199806	"DAVID STARR JORDAN"	"JD"	768	1998-06-21 18:00:14	33.9931	-120.3635	14.302	33.31	13.34	296.2251	0.64	1998-06-21 18:10:14	33.9948	-120.3796	14.421	33.313	14.36	292.5605	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-21 18:00:14	1998	"06"	"1998-06-21"	38441	0	0	0
"3440"	199803	"DAVID STARR JORDAN"	"JD"	769	1998-03-01 14:01:33	34.6191	-120.6919	13.296	32.476	5.54	26.1858	0.64	1998-03-01 14:03:33	34.6187	-120.692	13.312	32.468	7.18	38.715	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 14:01:33	1998	"03"	"1998-03-01"	38441	0	0	0
"3441"	199806	"DAVID STARR JORDAN"	"JD"	769	1998-06-21 18:10:14	33.9948	-120.3796	14.421	33.313	14.36	292.5605	0.64	1998-06-21 18:20:14	33.9964	-120.3958	14.508	33.316	11.7	294.6025	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-21 18:10:14	1998	"06"	"1998-06-21"	38441	0	0	0
"3442"	199806	"DAVID STARR JORDAN"	"JD"	770	1998-06-21 18:20:14	33.9964	-120.3958	14.508	33.316	11.7	294.6025	0.64	1998-06-21 18:30:14	33.9985	-120.412	14.712	33.14	11.64	295.6365	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-21 18:20:14	1998	"06"	"1998-06-21"	38441	0	0	0
"3443"	199803	"DAVID STARR JORDAN"	"JD"	770	1998-03-01 15:10:22	34.5378	-120.5874	13.685	32.883	7.18	274.3408	0.64	1998-03-01 15:11:19	34.5378	-120.5875	13.683	32.885	8.14	278.8065	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 15:10:22	1998	"03"	"1998-03-01"	38441	0	0	0
"3444"	199803	"DAVID STARR JORDAN"	"JD"	771	1998-03-01 15:27:16	34.5397	-120.5987	13.703	32.874	8.35	308.7689	0.64	1998-03-01 15:28:11	34.5396	-120.5987	13.712	32.877	7.47	301.6552	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 15:27:16	1998	"03"	"1998-03-01"	38441	0	0	0
"3445"	199806	"DAVID STARR JORDAN"	"JD"	771	1998-06-21 18:30:14	33.9985	-120.412	14.712	33.14	11.64	295.6365	0.64	1998-06-21 18:40:38	34.0006	-120.4288	14.79	33.339	11.22	295.1987	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-21 18:30:14	1998	"06"	"1998-06-21"	38441	0	0	0
"3446"	199803	"DAVID STARR JORDAN"	"JD"	772	1998-03-01 15:45:07	34.5414	-120.6078	13.72	32.876	7.34	346.497	0.64	1998-03-01 15:46:07	34.5413	-120.6077	13.723	32.875	6.86	347.844	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 15:45:07	1998	"03"	"1998-03-01"	38441	0	0	0
"3447"	199806	"DAVID STARR JORDAN"	"JD"	772	1998-06-21 18:40:38	34.0006	-120.4288	14.79	33.339	11.22	295.1987	0.64	1998-06-21 18:50:14	34.0022	-120.4443	14.85	33.33	10.93	296.1158	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-21 18:40:38	1998	"06"	"1998-06-21"	38441	0	0	0
"3448"	199806	"DAVID STARR JORDAN"	"JD"	773	1998-06-21 18:50:14	34.0022	-120.4443	14.85	33.33	10.93	296.1158	0.64	1998-06-21 19:00:46	34.0044	-120.4613	14.99	33.301	12.8	294.3133	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-21 18:50:14	1998	"06"	"1998-06-21"	38441	0	0	0
"3449"	199803	"DAVID STARR JORDAN"	"JD"	773	1998-03-01 16:38:21	34.5435	-120.6179	13.63	32.888	5.84	327.8132	0.64	1998-03-01 16:39:14	34.5434	-120.6179	13.67	32.874	6.83	329.9309	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 16:38:21	1998	"03"	"1998-03-01"	38441	0	0	0
"3450"	199803	"DAVID STARR JORDAN"	"JD"	774	1998-03-01 16:53:43	34.5452	-120.6274	14.055	32.831	13	318.7751	0.64	1998-03-01 16:54:32	34.5452	-120.6273	14.048	32.834	11.25	317.5206	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 16:53:43	1998	"03"	"1998-03-01"	38441	0	0	0
"3451"	199806	"DAVID STARR JORDAN"	"JD"	774	1998-06-21 19:00:46	34.0044	-120.4613	14.99	33.301	12.8	294.3133	0.64	1998-06-21 19:10:46	34.0039	-120.4778	15.054	33.319	11.15	293.1721	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-21 19:00:46	1998	"06"	"1998-06-21"	38441	0	0	0
"3452"	199803	"DAVID STARR JORDAN"	"JD"	775	1998-03-01 17:07:47	34.5475	-120.6369	13.837	32.877	14.87	330.9004	0.64	1998-03-01 17:08:43	34.5474	-120.637	13.827	32.873	12.57	330.2149	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 17:07:47	1998	"03"	"1998-03-01"	38441	0	0	0
"3453"	199806	"DAVID STARR JORDAN"	"JD"	775	1998-06-21 19:10:46	34.0039	-120.4778	15.054	33.319	11.15	293.1721	0.64	1998-06-21 19:20:46	33.9874	-120.4926	15.16	33.27	12.19	289.2473	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-21 19:10:46	1998	"06"	"1998-06-21"	38441	0	0	0
"3454"	199806	"DAVID STARR JORDAN"	"JD"	776	1998-06-21 19:20:46	33.9874	-120.4926	15.16	33.27	12.19	289.2473	0.64	1998-06-21 19:30:45	33.9671	-120.4944	15.523	33.264	11.05	298.8037	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-21 19:20:46	1998	"06"	"1998-06-21"	38441	0	0	0
"3455"	199803	"DAVID STARR JORDAN"	"JD"	776	1998-03-01 17:20:43	34.5549	-120.644	13.642	32.897	14.86	335.7136	0.64	1998-03-01 17:21:29	34.5548	-120.6441	13.641	32.893	13.6	337.4091	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 17:20:43	1998	"03"	"1998-03-01"	38441	0	0	0
"3456"	199806	"DAVID STARR JORDAN"	"JD"	777	1998-06-21 19:30:45	33.9671	-120.4944	15.523	33.264	11.05	298.8037	0.64	1998-06-21 19:40:46	33.9637	-120.4757	15.579	33.287	10.67	294.9347	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-21 19:30:45	1998	"06"	"1998-06-21"	38441	0	0	0
"3457"	199803	"DAVID STARR JORDAN"	"JD"	777	1998-03-01 17:31:54	34.5605	-120.6508	13.624	32.9	14.66	337.1865	0.64	1998-03-01 17:32:35	34.5604	-120.6509	13.627	32.895	13.82	335.546	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 17:31:54	1998	"03"	"1998-03-01"	38441	0	0	0
"3458"	199806	"DAVID STARR JORDAN"	"JD"	778	1998-06-21 19:40:46	33.9637	-120.4757	15.579	33.287	10.67	294.9347	0.64	1998-06-21 19:50:46	33.9613	-120.4596	15.61	33.284	10.82	297.1308	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-21 19:40:46	1998	"06"	"1998-06-21"	38441	0	0	0
"3459"	199803	"DAVID STARR JORDAN"	"JD"	778	1998-03-01 17:44:50	34.5666	-120.6572	13.028	32.914	12.86	334.811	0.64	1998-03-01 17:45:38	34.5665	-120.6572	13.028	32.914	10.61	336.8093	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 17:44:50	1998	"03"	"1998-03-01"	38441	0	0	0
"3460"	199803	"DAVID STARR JORDAN"	"JD"	779	1998-03-01 18:04:34	34.5727	-120.6637	13.046	32.885	10.83	358.1873	0.64	1998-03-01 18:05:31	34.5727	-120.6638	13.046	32.878	7.64	357.296	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 18:04:34	1998	"03"	"1998-03-01"	38441	0	0	0
"3461"	199806	"DAVID STARR JORDAN"	"JD"	779	1998-06-21 19:50:46	33.9613	-120.4596	15.61	33.284	10.82	297.1308	0.64	1998-06-21 20:00:46	33.9591	-120.4424	15.581	33.277	11.48	292.9987	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-21 19:50:46	1998	"06"	"1998-06-21"	38441	0	0	0
"3462"	199803	"DAVID STARR JORDAN"	"JD"	780	1998-03-01 18:17:54	34.5807	-120.6605	13.061	32.888	11.01	352.1377	0.64	1998-03-01 18:18:46	34.5808	-120.6606	13.043	32.899	10.23	350.4707	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 18:17:54	1998	"03"	"1998-03-01"	38441	0	0	0
"3463"	199806	"DAVID STARR JORDAN"	"JD"	780	1998-06-21 20:00:46	33.9591	-120.4424	15.581	33.277	11.48	292.9987	0.64	1998-06-21 20:10:46	33.9573	-120.4247	15.524	33.282	9.62	292.4719	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-21 20:00:46	1998	"06"	"1998-06-21"	38441	0	0	0
"3464"	199806	"DAVID STARR JORDAN"	"JD"	781	1998-06-21 20:10:46	33.9573	-120.4247	15.524	33.282	9.62	292.4719	0.64	1998-06-21 20:20:46	33.9557	-120.4064	15.383	33.298	10.99	287.8385	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-21 20:10:46	1998	"06"	"1998-06-21"	38441	0	0	0
"3465"	199803	"DAVID STARR JORDAN"	"JD"	781	1998-03-01 18:29:15	34.5895	-120.6565	13.013	32.834	9.53	349.5594	0.64	1998-03-01 18:29:58	34.5895	-120.6567	13.015	32.827	8.39	357.7129	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 18:29:15	1998	"03"	"1998-03-01"	38441	0	0	0
"3466"	199806	"DAVID STARR JORDAN"	"JD"	782	1998-06-21 20:20:46	33.9557	-120.4064	15.383	33.298	10.99	287.8385	0.64	1998-06-21 20:30:46	33.9539	-120.3877	15.413	33.3	11.46	287.4919	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-21 20:20:46	1998	"06"	"1998-06-21"	38441	0	0	0
"3467"	199803	"DAVID STARR JORDAN"	"JD"	782	1998-03-01 18:40:42	34.5975	-120.6548	13.095	32.734	9.71	339.4509	0.64	1998-03-01 18:41:27	34.5975	-120.6549	13.065	32.741	9.26	340.3244	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 18:40:42	1998	"03"	"1998-03-01"	38441	0	0	0
"3468"	199806	"DAVID STARR JORDAN"	"JD"	783	1998-06-21 20:30:46	33.9539	-120.3877	15.413	33.3	11.46	287.4919	0.64	1998-06-21 20:40:46	33.9522	-120.3689	15.213	33.286	10.83	294.0215	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-21 20:30:46	1998	"06"	"1998-06-21"	38441	0	0	0
"3469"	199803	"DAVID STARR JORDAN"	"JD"	783	1998-03-01 18:54:06	34.6058	-120.6535	13.206	32.632	6.93	347.9854	0.64	1998-03-01 18:54:57	34.6057	-120.6536	13.13	32.691	4.7	357.5445	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 18:54:06	1998	"03"	"1998-03-01"	38441	0	0	0
"3470"	199806	"DAVID STARR JORDAN"	"JD"	784	1998-06-21 20:40:46	33.9522	-120.3689	15.213	33.286	10.83	294.0215	0.64	1998-06-21 20:50:46	33.9503	-120.3506	15.215	33.302	8.91	292.179	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-21 20:40:46	1998	"06"	"1998-06-21"	38441	0	0	0
"3471"	199803	"DAVID STARR JORDAN"	"JD"	784	1998-03-01 19:06:21	34.6145	-120.6506	13.346	32.706	4.31	348.4032	0.64	1998-03-01 19:07:06	34.6145	-120.6507	13.297	32.732	4.68	352.0225	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 19:06:21	1998	"03"	"1998-03-01"	38441	0	0	0
"3472"	199806	"DAVID STARR JORDAN"	"JD"	785	1998-06-21 20:50:46	33.9503	-120.3506	15.215	33.302	8.91	292.179	0.64	1998-06-21 21:00:46	33.9479	-120.3325	15.233	33.293	11.9	285.8388	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-21 20:50:46	1998	"06"	"1998-06-21"	38441	0	0	0
"3473"	199803	"DAVID STARR JORDAN"	"JD"	785	1998-03-01 20:28:41	34.5211	-120.5932	14.164	32.84	21.46	324.9944	0.64	1998-03-01 20:30:47	34.5208	-120.5933	14.168	32.837	21.52	325.6084	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 20:28:41	1998	"03"	"1998-03-01"	38441	0	0	0
"3474"	199803	"DAVID STARR JORDAN"	"JD"	786	1998-03-01 20:41:41	34.5244	-120.6032	14.214	32.831	22.02	317.3475	0.64	1998-03-01 20:43:45	34.5244	-120.6034	14.21	32.832	23.13	317.2197	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 20:41:41	1998	"03"	"1998-03-01"	38441	0	0	0
"3475"	199806	"DAVID STARR JORDAN"	"JD"	786	1998-06-21 21:00:46	33.9479	-120.3325	15.233	33.293	11.9	285.8388	0.64	1998-06-21 21:10:46	33.945	-120.3141	15.403	33.246	11.08	289.156	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-21 21:00:46	1998	"06"	"1998-06-21"	38441	0	0	0
"3476"	199806	"DAVID STARR JORDAN"	"JD"	787	1998-06-21 21:10:46	33.945	-120.3141	15.403	33.246	11.08	289.156	0.64	1998-06-21 21:20:46	33.9427	-120.2955	15.406	33.267	12.45	287.4314	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-21 21:10:46	1998	"06"	"1998-06-21"	38441	0	0	0
"3477"	199803	"DAVID STARR JORDAN"	"JD"	787	1998-03-01 20:56:34	34.526	-120.6133	14.277	32.832	21.13	320.8026	0.64	1998-03-01 20:58:52	34.5262	-120.6125	14.281	32.834	20.17	320.6031	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 20:56:34	1998	"03"	"1998-03-01"	38441	0	0	0
"3478"	199806	"DAVID STARR JORDAN"	"JD"	788	1998-06-21 21:20:46	33.9427	-120.2955	15.406	33.267	12.45	287.4314	0.64	1998-06-21 21:25:47	33.9421	-120.2863	15.634	33.231	12.37	284.5378	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-21 21:20:46	1998	"06"	"1998-06-21"	38441	0	0	0
"3479"	199803	"DAVID STARR JORDAN"	"JD"	788	1998-03-01 21:11:37	34.5278	-120.6227	14.304	32.828	19.77	326.2552	0.64	1998-03-01 21:13:48	34.5275	-120.623	14.314	32.829	17.92	326.6937	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 21:11:37	1998	"03"	"1998-03-01"	38441	0	0	0
"3480"	199806	"DAVID STARR JORDAN"	"JD"	789	1998-06-22 04:25:44	34.0006	-120.2806	15.139	33.259	8.86	303.0859	0.64	1998-06-22 04:35:44	34.0028	-120.2959	14.876	33.311	15.3	301.21	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-22 04:25:44	1998	"06"	"1998-06-22"	38441	0	0	0
"3481"	199803	"DAVID STARR JORDAN"	"JD"	789	1998-03-01 21:24:28	34.5304	-120.6329	14.339	32.824	18.94	326.9168	0.64	1998-03-01 21:26:38	34.53	-120.6333	14.347	32.823	17.53	328.8107	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 21:24:28	1998	"03"	"1998-03-01"	38441	0	0	0
"3482"	199803	"DAVID STARR JORDAN"	"JD"	790	1998-03-01 21:42:22	34.5376	-120.6519	14.324	32.806	19.99	326.65	0.64	1998-03-01 21:44:32	34.5373	-120.6525	14.332	32.808	21.13	325.7743	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 21:42:22	1998	"03"	"1998-03-01"	38441	0	0	0
"3483"	199806	"DAVID STARR JORDAN"	"JD"	790	1998-06-22 04:35:44	34.0028	-120.2959	14.876	33.311	15.3	301.21	0.64	1998-06-22 04:45:46	34.0047	-120.3122	14.706	33.296	11.53	302.2416	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-22 04:35:44	1998	"06"	"1998-06-22"	38441	0	0	0
