"id"	"cruise"	"cruisealias"	"sta_id"	"cruz_sta"	"ship_code"	"order_occ"	"cruz_code"	"st_line"	"st_station"	"lat_deg"	"lat_min"	"lat_hem"	"lon_deg"	"lon_min"	"lon_hem"	"tow_type"	"net_loc"	"end_time"	"tow_date"	"tow_time"	"vol_strm3"	"tow_dpthm"	"ttl_pvolc3"	"sml_pvolc3"	"haulfact"	"DATE"	"YYYY"	"MM"	"DD"	"Date"	"ZooDateTime"	"LAT"	"LATdec"	"LONG"	"LONGdec"
"229"	39114	199710	199710	"066.7 070.0"	19971006670700	"JD"	19	"C"	66.7	70	36	7.2	"N"	123	29.1	"W"	"CB"	"S"	17:27:00	"10/12/1997"	17:06:00	444.8	214	40	40	4.82	"10-12-1997"	1997	"10"	12	"1997-10-12"	"1997-10-12 17:06:00"	"36 7.2"	"36.12"	"123 29.1"	"-123.485"
"230"	39115	199710	199710	"066.7 080.0"	19971006670800	"JD"	20	"C"	66.7	80	35	47.2	"N"	124	11.5	"W"	"CB"	"S"	23:56:00	"10/12/1997"	23:35:00	438.7	211	55	55	4.82	"10-12-1997"	1997	"10"	12	"1997-10-12"	"1997-10-12 23:35:00"	"35 47.2"	"35.7866666666667"	"124 11.5"	"-124.191666666667"
"231"	39116	199710	199710	"063.3 080.0"	19971006330800	"JD"	21	"C"	63.3	80	36	22.6	"N"	124	37.5	"W"	"CB"	"S"	06:46:00	"10/13/1997"	06:25:00	424.8	212	38	38	5	"10-13-1997"	1997	"10"	13	"1997-10-13"	"1997-10-13 06:25:00"	"36 22.6"	"36.3766666666667"	"124 37.5"	"-124.625"
"232"	39117	199710	199710	"063.3 070.0"	19971006330700	"JD"	22	"C"	63.3	70	36	42.6	"N"	123	54.8	"W"	"CB"	"S"	12:26:00	"10/13/1997"	12:05:00	438.4	206	23	23	4.71	"10-13-1997"	1997	"10"	13	"1997-10-13"	"1997-10-13 12:05:00"	"36 42.6"	"36.71"	"123 54.8"	"-123.913333333333"
"233"	39118	199710	199710	"063.3 065.0"	19971006330650	"JD"	23	"C"	63.3	65	36	52.6	"N"	123	33.3	"W"	"CB"	"S"	16:21:00	"10/13/1997"	16:00:00	409.3	215	49	49	5.27	"10-13-1997"	1997	"10"	13	"1997-10-13"	"1997-10-13 16:00:00"	"36 52.6"	"36.8766666666667"	"123 33.3"	"-123.555"
"234"	39119	199710	199710	"063.3 060.0"	19971006330600	"JD"	24	"C"	63.3	60	37	2.6	"N"	123	11.7	"W"	"CB"	"S"	20:21:00	"10/13/1997"	20:00:00	422.1	209	168	168	4.96	"10-13-1997"	1997	"10"	13	"1997-10-13"	"1997-10-13 20:00:00"	"37 2.6"	"37.0433333333333"	"123 11.7"	"-123.195"
"235"	39120	199710	199710	"063.3 055.0"	19971006330550	"JD"	25	"C"	63.3	55	37	12.7	"N"	122	50.2	"W"	"CB"	"S"	00:29:00	"10/14/1997"	00:08:00	431.8	214	86	86	4.96	"10-14-1997"	1997	"10"	14	"1997-10-14"	"1997-10-14 00:08:00"	"37 12.7"	"37.2116666666667"	"122 50.2"	"-122.836666666667"
"236"	39121	199710	199710	"063.3 052.0"	19971006330520	"JD"	26	"C"	63.3	52	37	18.6	"N"	122	37.1	"W"	"CB"	"S"	02:58:00	"10/14/1997"	02:50:00	163	76	18	18	4.7	"10-14-1997"	1997	"10"	14	"1997-10-14"	"1997-10-14 02:50:00"	"37 18.6"	"37.31"	"122 37.1"	"-122.618333333333"
"237"	39122	199712	199712	"090.0 030.0"	19971209000300	"SP"	1	"C"	90	30	33	25.1	"N"	117	54.3	"W"	"CB"	"S"	18:08:00	"12/13/1997"	17:48:00	413.4	215	34	34	5.21	"12-13-1997"	1997	"12"	13	"1997-12-13"	"1997-12-13 17:48:00"	"33 25.1"	"33.4183333333333"	"117 54.3"	"-117.905"
"238"	39123	199712	199712	"090.0 028.0"	19971209000280	"SP"	2	"C"	90	28	33	29.1	"N"	117	46.1	"W"	"CB"	"S"	21:10:00	"12/13/1997"	21:05:00	126.3	47	32	32	3.72	"12-13-1997"	1997	"12"	13	"1997-12-13"	"1997-12-13 21:05:00"	"33 29.1"	"33.485"	"117 46.1"	"-117.768333333333"
"239"	39124	199712	199712	"090.0 035.0"	19971209000350	"SP"	3	"C"	90	35	33	15.2	"N"	118	15.1	"W"	"CB"	"S"	02:07:00	"12/14/1997"	01:49:00	371.5	190	35	35	5.12	"12-14-1997"	1997	"12"	14	"1997-12-14"	"1997-12-14 01:49:00"	"33 15.2"	"33.2533333333333"	"118 15.1"	"-118.251666666667"
"240"	39125	199712	199712	"090.0 037.0"	19971209000370	"SP"	4	"C"	90	37	33	11.2	"N"	118	23.4	"W"	"CB"	"S"	05:21:00	"12/14/1997"	05:01:00	423.7	205	28	28	4.86	"12-14-1997"	1997	"12"	14	"1997-12-14"	"1997-12-14 05:01:00"	"33 11.2"	"33.1866666666667"	"118 23.4"	"-118.39"
"241"	39126	199712	199712	"090.0 045.0"	19971209000450	"SP"	5	"C"	90	45	32	55	"N"	118	56.1	"W"	"CB"	"S"	10:43:00	"12/14/1997"	10:23:00	406.5	206	34	34	5.07	"12-14-1997"	1997	"12"	14	"1997-12-14"	"1997-12-14 10:23:00"	"32 55"	"32.9166666666667"	"118 56.1"	"-118.935"
"242"	39127	199712	199712	"090.0 053.0"	19971209000530	"SP"	6	"C"	90	53	32	39.1	"N"	119	28.9	"W"	"CB"	"S"	16:38:00	"12/14/1997"	16:16:00	423.9	219	28	28	5.17	"12-14-1997"	1997	"12"	14	"1997-12-14"	"1997-12-14 16:16:00"	"32 39.1"	"32.6516666666667"	"119 28.9"	"-119.481666666667"
"243"	39128	199712	199712	"090.0 060.0"	19971209000600	"SP"	7	"C"	90	60	32	25.1	"N"	119	57.6	"W"	"CB"	"S"	22:28:00	"12/14/1997"	22:05:00	521.4	202	36	36	3.87	"12-14-1997"	1997	"12"	14	"1997-12-14"	"1997-12-14 22:05:00"	"32 25.1"	"32.4183333333333"	"119 57.6"	"-119.96"
"244"	39129	199712	199712	"090.0 070.0"	19971209000700	"SP"	8	"C"	90	70	32	5.3	"N"	120	38.4	"W"	"CB"	"S"	05:05:00	"12/15/1997"	04:45:00	473.2	195	44	44	4.12	"12-15-1997"	1997	"12"	15	"1997-12-15"	"1997-12-15 04:45:00"	"32 5.3"	"32.0883333333333"	"120 38.4"	"-120.64"
"245"	39130	199802	199802	"093.3 026.7"	19980209330267	"JD"	1	"C"	93.3	NA	32	57.3	"N"	117	18.3	"W"	"CB"	"S"	13:13:00	"01/23/1998"	12:52:00	425.8	211	56	56	4.97	"01-23-1998"	1998	"01"	23	"1998-01-23"	"1998-01-23 12:52:00"	"32 57.3"	"32.955"	"117 18.3"	"-117.305"
"246"	39131	199802	199802	"093.3 026.7"	19980209330267	"JD"	1	"C"	93.3	NA	32	57.3	"N"	117	18.3	"W"	"CB"	"P"	13:13:00	"01/23/1998"	12:52:00	425.8	211	NA	NA	4.97	"01-23-1998"	1998	"01"	23	"1998-01-23"	"1998-01-23 12:52:00"	"32 57.3"	"32.955"	"117 18.3"	"-117.305"
"247"	39132	199802	199802	"093.3 028.0"	19980209330280	"JD"	2	"C"	93.3	28	32	54.8	"N"	117	23.7	"W"	"CB"	"P"	16:34:00	"01/23/1998"	16:13:00	431.8	210	NA	NA	4.88	"01-23-1998"	1998	"01"	23	"1998-01-23"	"1998-01-23 16:13:00"	"32 54.8"	"32.9133333333333"	"117 23.7"	"-117.395"
"248"	39133	199802	199802	"093.3 028.0"	19980209330280	"JD"	2	"C"	93.3	28	32	54.8	"N"	117	23.7	"W"	"CB"	"S"	16:34:00	"01/23/1998"	16:13:00	431.8	210	37	37	4.88	"01-23-1998"	1998	"01"	23	"1998-01-23"	"1998-01-23 16:13:00"	"32 54.8"	"32.9133333333333"	"117 23.7"	"-117.395"
"249"	39134	199802	199802	"093.3 030.0"	19980209330300	"JD"	3	"C"	93.3	30	32	50.8	"N"	117	31.9	"W"	"CB"	"S"	19:24:00	"01/23/1998"	19:03:00	433	210	55	55	4.85	"01-23-1998"	1998	"01"	23	"1998-01-23"	"1998-01-23 19:03:00"	"32 50.8"	"32.8466666666667"	"117 31.9"	"-117.531666666667"
"250"	39135	199802	199802	"093.3 030.0"	19980209330300	"JD"	3	"C"	93.3	30	32	50.8	"N"	117	31.9	"W"	"CB"	"P"	19:24:00	"01/23/1998"	19:03:00	433	210	NA	NA	4.85	"01-23-1998"	1998	"01"	23	"1998-01-23"	"1998-01-23 19:03:00"	"32 50.8"	"32.8466666666667"	"117 31.9"	"-117.531666666667"
"251"	39136	199802	199802	"093.3 035.0"	19980209330350	"JD"	4	"C"	93.3	35	32	40.8	"N"	117	52.4	"W"	"CB"	"P"	23:08:00	"01/23/1998"	22:47:00	444.5	212	NA	NA	4.78	"01-23-1998"	1998	"01"	23	"1998-01-23"	"1998-01-23 22:47:00"	"32 40.8"	"32.68"	"117 52.4"	"-117.873333333333"
"252"	39137	199802	199802	"093.3 035.0"	19980209330350	"JD"	4	"C"	93.3	35	32	40.8	"N"	117	52.4	"W"	"CB"	"S"	23:08:00	"01/23/1998"	22:47:00	444.5	212	65	65	4.78	"01-23-1998"	1998	"01"	23	"1998-01-23"	"1998-01-23 22:47:00"	"32 40.8"	"32.68"	"117 52.4"	"-117.873333333333"
"253"	39138	199802	199802	"093.3 040.0"	19980209330400	"JD"	5	"C"	93.3	40	32	30.8	"N"	118	12.7	"W"	"CB"	"S"	03:17:00	"01/24/1998"	02:56:00	437.4	212	34	34	4.87	"01-24-1998"	1998	"01"	24	"1998-01-24"	"1998-01-24 02:56:00"	"32 30.8"	"32.5133333333333"	"118 12.7"	"-118.211666666667"
"254"	39139	199802	199802	"093.3 040.0"	19980209330400	"JD"	5	"C"	93.3	40	32	30.8	"N"	118	12.7	"W"	"CB"	"P"	03:17:00	"01/24/1998"	02:56:00	437.4	212	NA	NA	4.87	"01-24-1998"	1998	"01"	24	"1998-01-24"	"1998-01-24 02:56:00"	"32 30.8"	"32.5133333333333"	"118 12.7"	"-118.211666666667"
"255"	39140	199802	199802	"093.3 045.0"	19980209330450	"JD"	6	"C"	93.3	45	32	20.8	"N"	118	33.3	"W"	"CB"	"P"	07:14:00	"01/24/1998"	06:53:00	451.9	214	NA	NA	4.74	"01-24-1998"	1998	"01"	24	"1998-01-24"	"1998-01-24 06:53:00"	"32 20.8"	"32.3466666666667"	"118 33.3"	"-118.555"
"256"	39141	199802	199802	"093.3 045.0"	19980209330450	"JD"	6	"C"	93.3	45	32	20.8	"N"	118	33.3	"W"	"CB"	"S"	07:14:00	"01/24/1998"	06:53:00	451.9	214	42	42	4.74	"01-24-1998"	1998	"01"	24	"1998-01-24"	"1998-01-24 06:53:00"	"32 20.8"	"32.3466666666667"	"118 33.3"	"-118.555"
"257"	39142	199802	199802	"093.3 050.0"	19980209330500	"JD"	7	"C"	93.3	50	32	10.8	"N"	118	53.6	"W"	"CB"	"S"	12:29:00	"01/24/1998"	12:08:00	440.2	213	23	23	4.84	"01-24-1998"	1998	"01"	24	"1998-01-24"	"1998-01-24 12:08:00"	"32 10.8"	"32.18"	"118 53.6"	"-118.893333333333"
"258"	39143	199802	199802	"093.3 050.0"	19980209330500	"JD"	7	"C"	93.3	50	32	10.8	"N"	118	53.6	"W"	"CB"	"P"	12:29:00	"01/24/1998"	12:08:00	440.2	213	NA	NA	4.84	"01-24-1998"	1998	"01"	24	"1998-01-24"	"1998-01-24 12:08:00"	"32 10.8"	"32.18"	"118 53.6"	"-118.893333333333"
"259"	39144	199802	199802	"093.3 055.0"	19980209330550	"JD"	8	"C"	93.3	55	32	0.8	"N"	119	13.8	"W"	"CB"	"P"	17:15:00	"01/24/1998"	16:54:00	425.8	213	NA	NA	5.01	"01-24-1998"	1998	"01"	24	"1998-01-24"	"1998-01-24 16:54:00"	"32 0.8"	"32.0133333333333"	"119 13.8"	"-119.23"
"260"	39145	199802	199802	"093.3 055.0"	19980209330550	"JD"	8	"C"	93.3	55	32	0.8	"N"	119	13.8	"W"	"CB"	"S"	17:15:00	"01/24/1998"	16:54:00	425.8	213	12	12	5.01	"01-24-1998"	1998	"01"	24	"1998-01-24"	"1998-01-24 16:54:00"	"32 0.8"	"32.0133333333333"	"119 13.8"	"-119.23"
"261"	39146	199802	199802	"093.3 060.0"	19980209330600	"JD"	9	"C"	93.3	60	31	50.8	"N"	119	34.3	"W"	"CB"	"S"	21:27:00	"01/24/1998"	21:06:00	465.5	212	15	15	4.56	"01-24-1998"	1998	"01"	24	"1998-01-24"	"1998-01-24 21:06:00"	"31 50.8"	"31.8466666666667"	"119 34.3"	"-119.571666666667"
"262"	39147	199802	199802	"093.3 060.0"	19980209330600	"JD"	9	"C"	93.3	60	31	50.8	"N"	119	34.3	"W"	"CB"	"P"	21:27:00	"01/24/1998"	21:06:00	465.5	212	NA	NA	4.56	"01-24-1998"	1998	"01"	24	"1998-01-24"	"1998-01-24 21:06:00"	"31 50.8"	"31.8466666666667"	"119 34.3"	"-119.571666666667"
"263"	39148	199802	199802	"093.3 070.0"	19980209330700	"JD"	10	"C"	93.3	70	31	30.8	"N"	120	14.9	"W"	"CB"	"S"	03:23:00	"01/25/1998"	03:02:00	442.4	211	18	18	4.79	"01-25-1998"	1998	"01"	25	"1998-01-25"	"1998-01-25 03:02:00"	"31 30.8"	"31.5133333333333"	"120 14.9"	"-120.248333333333"
"264"	39149	199802	199802	"093.3 080.0"	19980209330800	"JD"	11	"C"	93.3	80	31	10.8	"N"	120	55.2	"W"	"CB"	"S"	09:24:00	"01/25/1998"	09:03:00	448.1	211	16	16	4.71	"01-25-1998"	1998	"01"	25	"1998-01-25"	"1998-01-25 09:03:00"	"31 10.8"	"31.18"	"120 55.2"	"-120.92"
"265"	39150	199802	199802	"093.3 090.0"	19980209330900	"JD"	12	"C"	93.3	90	30	50.9	"N"	121	35.2	"W"	"CB"	"S"	17:41:00	"01/25/1998"	17:20:00	438.4	214	23	23	4.89	"01-25-1998"	1998	"01"	25	"1998-01-25"	"1998-01-25 17:20:00"	"30 50.9"	"30.8483333333333"	"121 35.2"	"-121.586666666667"
"266"	39151	199802	199802	"093.3 100.0"	19980209331000	"JD"	13	"C"	93.3	100	30	30.8	"N"	122	15.5	"W"	"CB"	"S"	23:39:00	"01/25/1998"	23:18:00	436.5	211	23	23	4.85	"01-25-1998"	1998	"01"	25	"1998-01-25"	"1998-01-25 23:18:00"	"30 30.8"	"30.5133333333333"	"122 15.5"	"-122.258333333333"
"267"	39152	199802	199802	"093.3 110.0"	19980209331100	"JD"	14	"C"	93.3	110	30	10.9	"N"	122	55.3	"W"	"CB"	"S"	05:19:00	"01/26/1998"	04:58:00	439	213	18	18	4.86	"01-26-1998"	1998	"01"	26	"1998-01-26"	"1998-01-26 04:58:00"	"30 10.9"	"30.1816666666667"	"122 55.3"	"-122.921666666667"
"268"	39153	199802	199802	"093.3 120.0"	19980209331200	"JD"	15	"C"	93.3	120	29	50.8	"N"	123	35.2	"W"	"CB"	"S"	10:13:00	"01/26/1998"	09:52:00	444.5	208	11	11	4.7	"01-26-1998"	1998	"01"	26	"1998-01-26"	"1998-01-26 09:52:00"	"29 50.8"	"29.8466666666667"	"123 35.2"	"-123.586666666667"
"269"	39154	199802	199802	"090.0 120.0"	19980209001200	"JD"	16	"C"	90	120	30	25.2	"N"	124	0	"W"	"CB"	"S"	19:12:00	"01/26/1998"	18:51:00	456.2	214	15	15	4.7	"01-26-1998"	1998	"01"	26	"1998-01-26"	"1998-01-26 18:51:00"	"30 25.2"	"30.42"	"124 0"	"-124"
"270"	39155	199802	199802	"090.0 110.0"	19980209001100	"JD"	17	"C"	90	110	30	45.1	"N"	123	19.9	"W"	"CB"	"S"	00:55:00	"01/27/1998"	00:34:00	464	209	26	26	4.52	"01-27-1998"	1998	"01"	27	"1998-01-27"	"1998-01-27 00:34:00"	"30 45.1"	"30.7516666666667"	"123 19.9"	"-123.331666666667"
"271"	39156	199802	199802	"090.0 100.0"	19980209001000	"JD"	18	"C"	90	100	31	5.1	"N"	122	39.8	"W"	"CB"	"S"	06:38:00	"01/27/1998"	06:17:00	483.2	210	29	29	4.37	"01-27-1998"	1998	"01"	27	"1998-01-27"	"1998-01-27 06:17:00"	"31 5.1"	"31.085"	"122 39.8"	"-122.663333333333"
"272"	39157	199802	199802	"090.0 090.0"	19980209000900	"JD"	19	"C"	90	90	31	25.1	"N"	121	59.4	"W"	"CB"	"S"	13:19:00	"01/27/1998"	12:58:00	455.5	209	37	37	4.6	"01-27-1998"	1998	"01"	27	"1998-01-27"	"1998-01-27 12:58:00"	"31 25.1"	"31.4183333333333"	"121 59.4"	"-121.99"
"273"	39158	199802	199802	"090.0 080.0"	19980209000800	"JD"	20	"C"	90	80	31	45.1	"N"	121	18.9	"W"	"CB"	"S"	19:15:00	"01/27/1998"	18:54:00	459	212	26	26	4.62	"01-27-1998"	1998	"01"	27	"1998-01-27"	"1998-01-27 18:54:00"	"31 45.1"	"31.7516666666667"	"121 18.9"	"-121.315"
"274"	39159	199802	199802	"090.0 070.0"	19980209000700	"JD"	21	"C"	90	70	32	5.1	"N"	120	38.3	"W"	"CB"	"S"	01:19:00	"01/28/1998"	00:58:00	439.6	215	30	30	4.9	"01-28-1998"	1998	"01"	28	"1998-01-28"	"1998-01-28 00:58:00"	"32 5.1"	"32.085"	"120 38.3"	"-120.638333333333"
"275"	39160	199802	199802	"090.0 060.0"	19980209000600	"JD"	22	"C"	90	60	32	25.1	"N"	119	57.6	"W"	"CB"	"S"	07:09:00	"01/28/1998"	06:48:00	457.2	215	13	13	4.71	"01-28-1998"	1998	"01"	28	"1998-01-28"	"1998-01-28 06:48:00"	"32 25.1"	"32.4183333333333"	"119 57.6"	"-119.96"
"276"	39161	199802	199802	"090.0 060.0"	19980209000600	"JD"	22	"C"	90	60	32	25.1	"N"	119	57.6	"W"	"CB"	"P"	07:09:00	"01/28/1998"	06:48:00	457.2	215	NA	NA	4.71	"01-28-1998"	1998	"01"	28	"1998-01-28"	"1998-01-28 06:48:00"	"32 25.1"	"32.4183333333333"	"119 57.6"	"-119.96"
"277"	39162	199802	199802	"090.0 053.0"	19980209000530	"JD"	23	"C"	90	53	32	39.1	"N"	119	28.9	"W"	"CB"	"P"	12:44:00	"01/28/1998"	12:23:00	441.8	209	NA	NA	4.74	"01-28-1998"	1998	"01"	28	"1998-01-28"	"1998-01-28 12:23:00"	"32 39.1"	"32.6516666666667"	"119 28.9"	"-119.481666666667"
"278"	39163	199802	199802	"090.0 053.0"	19980209000530	"JD"	23	"C"	90	53	32	39.1	"N"	119	28.9	"W"	"CB"	"S"	12:44:00	"01/28/1998"	12:23:00	441.8	209	16	16	4.74	"01-28-1998"	1998	"01"	28	"1998-01-28"	"1998-01-28 12:23:00"	"32 39.1"	"32.6516666666667"	"119 28.9"	"-119.481666666667"
"279"	39164	199802	199802	"090.0 045.0"	19980209000450	"JD"	24	"C"	90	45	32	55.1	"N"	118	56.1	"W"	"CB"	"S"	18:14:00	"01/28/1998"	17:53:00	449.4	212	76	29	4.72	"01-28-1998"	1998	"01"	28	"1998-01-28"	"1998-01-28 17:53:00"	"32 55.1"	"32.9183333333333"	"118 56.1"	"-118.935"
"280"	39165	199802	199802	"090.0 045.0"	19980209000450	"JD"	24	"C"	90	45	32	55.1	"N"	118	56.1	"W"	"CB"	"P"	18:14:00	"01/28/1998"	17:53:00	449.4	212	NA	NA	4.72	"01-28-1998"	1998	"01"	28	"1998-01-28"	"1998-01-28 17:53:00"	"32 55.1"	"32.9183333333333"	"118 56.1"	"-118.935"
"281"	39166	199802	199802	"090.0 037.0"	19980209000370	"JD"	25	"C"	90	37	33	11.1	"N"	118	23.2	"W"	"CB"	"P"	23:21:00	"01/28/1998"	23:00:00	446.9	213	NA	NA	4.77	"01-28-1998"	1998	"01"	28	"1998-01-28"	"1998-01-28 23:00:00"	"33 11.1"	"33.185"	"118 23.2"	"-118.386666666667"
"282"	39167	199802	199802	"090.0 037.0"	19980209000370	"JD"	25	"C"	90	37	33	11.1	"N"	118	23.2	"W"	"CB"	"S"	23:21:00	"01/28/1998"	23:00:00	446.9	213	60	60	4.77	"01-28-1998"	1998	"01"	28	"1998-01-28"	"1998-01-28 23:00:00"	"33 11.1"	"33.185"	"118 23.2"	"-118.386666666667"
"283"	39168	199802	199802	"090.0 035.0"	19980209000350	"JD"	26	"C"	90	35	33	14.9	"N"	118	14.9	"W"	"CB"	"S"	01:44:00	"01/29/1998"	01:23:00	434.5	215	60	60	4.97	"01-29-1998"	1998	"01"	29	"1998-01-29"	"1998-01-29 01:23:00"	"33 14.9"	"33.2483333333333"	"118 14.9"	"-118.248333333333"
"284"	39169	199802	199802	"090.0 035.0"	19980209000350	"JD"	26	"C"	90	35	33	14.9	"N"	118	14.9	"W"	"CB"	"P"	01:44:00	"01/29/1998"	01:23:00	434.5	215	NA	NA	4.97	"01-29-1998"	1998	"01"	29	"1998-01-29"	"1998-01-29 01:23:00"	"33 14.9"	"33.2483333333333"	"118 14.9"	"-118.248333333333"
"285"	39170	199802	199802	"090.0 030.0"	19980209000300	"JD"	27	"C"	90	30	33	25.1	"N"	117	54.3	"W"	"CB"	"P"	05:34:00	"01/29/1998"	05:13:00	432.8	209	NA	NA	4.83	"01-29-1998"	1998	"01"	29	"1998-01-29"	"1998-01-29 05:13:00"	"33 25.1"	"33.4183333333333"	"117 54.3"	"-117.905"
"286"	39171	199802	199802	"090.0 030.0"	19980209000300	"JD"	27	"C"	90	30	33	25.1	"N"	117	54.3	"W"	"CB"	"S"	05:34:00	"01/29/1998"	05:13:00	432.8	209	35	35	4.83	"01-29-1998"	1998	"01"	29	"1998-01-29"	"1998-01-29 05:13:00"	"33 25.1"	"33.4183333333333"	"117 54.3"	"-117.905"
"287"	39172	199802	199802	"090.0 028.0"	19980209000280	"JD"	28	"C"	90	28	33	29.1	"N"	117	46.1	"W"	"CB"	"S"	09:14:00	"01/29/1998"	09:10:00	102.4	47	49	49	4.61	"01-29-1998"	1998	"01"	29	"1998-01-29"	"1998-01-29 09:10:00"	"33 29.1"	"33.485"	"117 46.1"	"-117.768333333333"
"288"	39173	199802	199802	"090.0 028.0"	19980209000280	"JD"	28	"C"	90	28	33	29.1	"N"	117	46.1	"W"	"CB"	"P"	09:14:00	"01/29/1998"	09:10:00	102.4	47	NA	NA	4.61	"01-29-1998"	1998	"01"	29	"1998-01-29"	"1998-01-29 09:10:00"	"33 29.1"	"33.485"	"117 46.1"	"-117.768333333333"
"289"	39174	199802	199802	"086.7 033.0"	19980208670330	"JD"	29	"C"	86.7	33	33	53.3	"N"	118	29.4	"W"	"CB"	"P"	20:03:00	"01/29/1998"	19:59:00	106.9	47	NA	NA	4.47	"01-29-1998"	1998	"01"	29	"1998-01-29"	"1998-01-29 19:59:00"	"33 53.3"	"33.8883333333333"	"118 29.4"	"-118.49"
"290"	39175	199802	199802	"086.7 033.0"	19980208670330	"JD"	29	"C"	86.7	33	33	53.3	"N"	118	29.4	"W"	"CB"	"S"	20:03:00	"01/29/1998"	19:59:00	106.9	47	47	47	4.47	"01-29-1998"	1998	"01"	29	"1998-01-29"	"1998-01-29 19:59:00"	"33 53.3"	"33.8883333333333"	"118 29.4"	"-118.49"
"291"	39176	199802	199802	"086.7 035.0"	19980208670350	"JD"	30	"C"	86.7	35	33	49.4	"N"	118	37.3	"W"	"CB"	"S"	22:35:00	"01/29/1998"	22:14:00	446.9	211	38	38	4.72	"01-29-1998"	1998	"01"	29	"1998-01-29"	"1998-01-29 22:14:00"	"33 49.4"	"33.8233333333333"	"118 37.3"	"-118.621666666667"
"292"	39177	199802	199802	"086.7 035.0"	19980208670350	"JD"	30	"C"	86.7	35	33	49.4	"N"	118	37.3	"W"	"CB"	"P"	22:35:00	"01/29/1998"	22:14:00	446.9	211	NA	NA	4.72	"01-29-1998"	1998	"01"	29	"1998-01-29"	"1998-01-29 22:14:00"	"33 49.4"	"33.8233333333333"	"118 37.3"	"-118.621666666667"
"293"	39178	199802	199802	"086.7 040.0"	19980208670400	"JD"	31	"C"	86.7	40	33	39.5	"N"	118	58.5	"W"	"CB"	"P"	03:07:00	"01/30/1998"	02:46:00	459.7	214	NA	NA	4.67	"01-30-1998"	1998	"01"	30	"1998-01-30"	"1998-01-30 02:46:00"	"33 39.5"	"33.6583333333333"	"118 58.5"	"-118.975"
"294"	39179	199802	199802	"086.7 040.0"	19980208670400	"JD"	31	"C"	86.7	40	33	39.5	"N"	118	58.5	"W"	"CB"	"S"	03:07:00	"01/30/1998"	02:46:00	459.7	214	35	35	4.67	"01-30-1998"	1998	"01"	30	"1998-01-30"	"1998-01-30 02:46:00"	"33 39.5"	"33.6583333333333"	"118 58.5"	"-118.975"
"295"	39180	199802	199802	"086.7 045.0"	19980208670450	"JD"	32	"C"	86.7	45	33	29.4	"N"	119	19.1	"W"	"CB"	"S"	07:28:00	"01/30/1998"	07:07:00	447.5	215	20	20	4.82	"01-30-1998"	1998	"01"	30	"1998-01-30"	"1998-01-30 07:07:00"	"33 29.4"	"33.49"	"119 19.1"	"-119.318333333333"
"296"	39181	199802	199802	"086.7 045.0"	19980208670450	"JD"	32	"C"	86.7	45	33	29.4	"N"	119	19.1	"W"	"CB"	"P"	07:28:00	"01/30/1998"	07:07:00	447.5	215	NA	NA	4.82	"01-30-1998"	1998	"01"	30	"1998-01-30"	"1998-01-30 07:07:00"	"33 29.4"	"33.49"	"119 19.1"	"-119.318333333333"
"297"	39182	199802	199802	"086.7 050.0"	19980208670500	"JD"	33	"C"	86.7	50	33	19.5	"N"	119	39.9	"W"	"CB"	"P"	10:38:00	"01/30/1998"	10:30:00	182.7	71	NA	NA	3.93	"01-30-1998"	1998	"01"	30	"1998-01-30"	"1998-01-30 10:30:00"	"33 19.5"	"33.325"	"119 39.9"	"-119.665"
"298"	39183	199802	199802	"086.7 050.0"	19980208670500	"JD"	33	"C"	86.7	50	33	19.5	"N"	119	39.9	"W"	"CB"	"S"	10:38:00	"01/30/1998"	10:30:00	182.7	71	38	38	3.93	"01-30-1998"	1998	"01"	30	"1998-01-30"	"1998-01-30 10:30:00"	"33 19.5"	"33.325"	"119 39.9"	"-119.665"
"299"	39184	199802	199802	"086.7 055.0"	19980208670550	"JD"	34	"C"	86.7	55	33	9.4	"N"	120	0.4	"W"	"CB"	"S"	19:42:00	"01/30/1998"	19:21:00	454.5	209	26	26	4.6	"01-30-1998"	1998	"01"	30	"1998-01-30"	"1998-01-30 19:21:00"	"33 9.4"	"33.1566666666667"	"120 0.4"	"-120.006666666667"
"300"	39185	199802	199802	"086.7 055.0"	19980208670550	"JD"	34	"C"	86.7	55	33	9.4	"N"	120	0.4	"W"	"CB"	"P"	19:42:00	"01/30/1998"	19:21:00	454.5	209	NA	NA	4.6	"01-30-1998"	1998	"01"	30	"1998-01-30"	"1998-01-30 19:21:00"	"33 9.4"	"33.1566666666667"	"120 0.4"	"-120.006666666667"
"301"	39186	199802	199802	"086.7 060.0"	19980208670600	"JD"	35	"C"	86.7	60	32	59.4	"N"	120	21	"W"	"CB"	"P"	00:43:00	"01/31/1998"	00:22:00	482.1	200	NA	NA	4.16	"01-31-1998"	1998	"01"	31	"1998-01-31"	"1998-01-31 00:22:00"	"32 59.4"	"32.99"	"120 21"	"-120.35"
"302"	39187	199802	199802	"086.7 060.0"	19980208670600	"JD"	35	"C"	86.7	60	32	59.4	"N"	120	21	"W"	"CB"	"S"	00:43:00	"01/31/1998"	00:22:00	482.1	200	27	27	4.16	"01-31-1998"	1998	"01"	31	"1998-01-31"	"1998-01-31 00:22:00"	"32 59.4"	"32.99"	"120 21"	"-120.35"
